actor_id,gname,individual,claimed
1422,People's Liberation Organization of Tamil Eelam,0,-9
1423,Black Friday,0,-9
1424,Zapatista National Liberation Army,0,-9
1425,Hizb-I-Islami,0,-9
1426,Zarate Willka Armed Forces of Liberation,0,-9
1427,Sekihotai,0,-9
1428,Keshet,0,-9
1429,Ein Tyrol (One Tyrol),0,-9
1430,Animal Defense League,0,-9
1431,Congolese Liberation Party (PLC),0,-9
1432,Beirut Martyrs Battalion,0,-9
1433,Jewish Defense Organization,0,-9
1434,Lebanese Man,0,-9
1435,"Up the IRS, Inc",0,1
1436,Al-Faruo Battalion,0,-9
1437,White Wolves,0,-9
1438,Patriotic Morazanista Front (FPM),0,-9
1439,Manuel Jose Arce Commando,0,-9
1440,Anti-Capitalist Commando,0,-9
1441,Babbar Khalsa International (BKI),0,-9
1442,People's Liberation Organization of Tamil Eelam,0,1
1443,Anya-Nya II Militia,0,-9
1444,Animal Rights extremists,1,0
1445,Afrikaner Resistance Movement (AWB),0,-9
1446,Bhinderanwale Tiger Force of Khalistan (BTHK),0,-9
1447,Socialist-Nationalist Front (SNF),0,-9
1448,Mon Guerrillas,0,-9
1449,Shaykh Subhi Al-Salih Forces,0,-9
1450,Social Resistance,0,-9
1451,Workers' Revolutionary Party,0,-9
1452,Liberation Front of the Senegalese People,0,-9
1453,Anti-Capitalist Brigades,0,-9
1454,National Movement Against the Mahgreb Invasion,0,-9
1455,Black Liberation Front,0,-9
1456,Movement of Democratic Forces of Casamance,0,-9
1457,Revolutionary Front for an Independent East Timor (FRETILIN),0,-9
1458,Tripoli Martyrs Battalion,0,-9
1459,Ugandan Rebels,0,-9
1460,Socialist Revolutionary Brigade,0,-9
1461,Death to Bazuqueros,0,-9
1462,16 January Organization for the Liberation of Tripoli,0,-9
1463,1 May,0,-9
1464,Popular Resistance Front (FPR),0,-9
1465,Earth First!,0,1
1466,Anti-Communist Action Alliance,0,-9
1467,People's War Group (PWG),0,-9
1468,Anti-Imperialist Patriotic Union,0,-9
1469,National Liberation Army (Peru),0,-9
1470,Bodo Militants,0,-9
1471,Revolutionary United Front Movement,0,-9
1472,United Revolutionary Front,0,-9
1473,Mandela Soccer Club,0,-9
1474,Forces of the Free Arab,0,-9
1475,Shan State Army - North (SSA-N),0,-9
1476,Muhammed Shuqayr Group,0,-9
1477,Workers' Forces of Liberation,0,-9
1478,Eritrean Peoples Liberation Front,0,-9
1479,Kachin Insurgents,0,-9
1480,Martyr Ahmad Alishuay B Group,0,-9
1481,Revolutionary Movement,0,-9
1482,Sicarii,0,-9
1483,Kampuchean Peoples National Liberation Army,0,-9
1484,Organization of Metropolitan Proletariat and Oppressed Peoples,0,-9
1485,Popular Liberation Resistance Force,0,-9
1486,Armed Struggle Cells,0,-9
1487,Mwakenya Dissident Movement,0,-9
1488,Evan Mecham Eco-Terrorist International Conspiracy (EMETIC),0,0
1489,Ugandan People's Democratic Army,0,-9
1490,Arabian Peninsula Freemen,0,-9
1491,National Revolutionary Front,0,-9
1492,Father of the Poor,0,-9
1493,Shaykh Hassan Khalid Forces,0,-9
1494,Palestinian Islamic Jihad (PIJ),0,1
1495,National League for Democracy,0,-9
1496,Generation of Arab Fury,0,-9
1497,Revolutionary Movement of People in Arms,0,-9
1498,9 May People's Liberation Force,0,-9
1499,Catalan Militia,0,-9
1500,Rebel Socialists,0,-9
1501,Organization of Mujahadin of Islam,0,-9
1502,National Liberation Army (Ecuador),0,-9
1503,Americans for a Competent Federal Judicial System,0,1
1504,Armed People's Units,0,-9
1505,Unidad Militar Bolivariana,0,-9
1506,Anti-Communist Vigilante Group,0,-9
1507,Surinamese Amerindians,0,-9
1508,All for the Fatherland Movement,0,-9
1509,Black Forest Command,0,-9
1510,Fighting Proletarian Front,0,-9
1511,Gracchus Babeuf,0,-9
1512,Cali Narcotics Cartel,0,-9
1513,Hamas (Islamic Resistance Movement),0,-9
1514,Cells for Solidarity Against Authority,0,-9
1515,Arnoldo Camu Command,0,-9
1516,Kurdish Democratic Party-Iran (KDP),0,-9
1517,Movement for the Supremacy of Reason,0,-9
1518,Popular Movement for the Liberation of Angola,0,-9
1519,National Liberation Union,0,-9
1520,Kashmiri extremists,0,-9
1521,The Unit of the Chemical Weapons Martyrs,0,-9
1522,Martyr Riyad Taha Group,0,-9
1523,Tucayana Amerindians,0,-9
1524,Tacayana Indians,0,-9
1525,Flying Eagles (Vigilante Group),0,-9
1526,France's Honour,0,-9
1527,Pro-Pakistani extremists,0,-9
1528,Communist Party of India,0,-9
1529,Citizens Volunteer Force,0,-9
1530,Bougainville Revolutionary Army (BRA),0,-9
1531,Allah's Tigers,0,-9
1532,White Mercenaries,0,-9
1533,Anarchist Solidarity,0,-9
1534,Popular Militia (Colombia),0,-9
1535,June 16 Organization,0,-9
1536,Anti-feminist extremists,1,1
1537,Struggle Against Misery and Exploitation of Peasants,0,-9
1538,Reform of the Armed Forces Movement,0,-9
1539,Survivors of Hama,0,-9
1540,Americans for a Competent Federal Judicial System,0,-9
1541,Continuing Struggle,0,-9
1542,Democratic Revolutionary Party,0,-9
1543,Omar Torrijos Commando for Latin American Dignity,0,-9
1544,Nara Red Army,0,-9
1545,Manuel Gonzales Patriotic Front,0,-9
1546,Hizbul Mujahideen (HM),0,-9
1547,Seikijuku,0,-9
1548,Islamic Movement Organization,0,-9
1549,Organization for the oppresed in Egypt's Prisons,0,-9
1550,Seiji Kesha Kokuyukai,0,-9
1551,Resistance Movement of the Union of Revolt Workers,0,-9
1552,Dev Genc,0,-9
1553,Albanian Separatists,0,-9
1554,"Up the IRS, Inc",0,-9
1555,Turkish Communist Party/Marxist (TKP-ML),0,-9
1556,Mikhail Kaltezas Anarchist Organization,0,-9
1557,Rwenzururu Rebels,0,-9
1558,Turkish Islamic Commandos,0,-9
1559,Patriotic Liberation Front,0,-9
1560,Pakistani People's Party (PPP),0,-9
1561,Patriotic Resistance Army (ERP),0,-9
1562,God our Father Cult,0,-9
1563,Armenian nationalists,0,-9
1564,Armenian extremists,0,-9
1565,National Patriotic Front of Liberia (NPFL),0,-9
1566,Revolutionary Anti-Racist Action,0,-9
1567,Revolutionary Action Organization of the Arab Resistance Front,0,-9
1568,Revolutionary Worker Clandestine Union of the People Party (PROCUP),0,-9
1569,Mujahideen Kashmir,0,-9
1570,Palestinian Islamic Jihad (PIJ),0,-9
1571,Aum Shinri Kyo,0,-9
1572,Earth Night Action Group,0,1
1573,Environmentalists,0,1
1574,Islamic Front for the Liberation of Palestine (IFLP),0,-9
1575,Liberian Rebel Group,0,-9
1576,Islamic Struggle Front,0,-9
1577,Anti-Environmentalists,0,0
1578,Do-or-Die Corps for the Abolition of Anti-Public Taxation Systems,0,-9
1579,14th of December Command,0,-9
1580,20 December Movement (M-20),0,-9
1581,Islamic Jihad Beit-al Maqdis Group,0,-9
1582,Nazi Boerestat Party,0,-9
1583,Casamance Separatists,0,-9
1584,Chondaehyop (Radical Student Coalition),0,-9
1585,Milicias Rodriguistas,0,-9
1586,Armenian militants,0,-9
1587,Muttahida Qami Movement (MQM),0,-9
1588,Revolutionary Labor Organization,0,-9
1589,December 13 Independent Group,0,-9
1590,Azania People's Organization (AZAPO),0,-9
1591,Muslim Janbaz Force,0,-9
1592,Cleansing Hand (La Mano Que Limpia),0,-9
1593,Dawn Forces,0,-9
1594,Ultra Conservative Clerical Group,0,-9
1595,Islamic Legion,0,-9
1596,Popular Rage,0,-9
1597,White Liberation Army,0,-9
1598,Civil Cooperation Bureau,0,-9
1599,Resistance Movement,0,-9
1600,United Somali Congress,0,-9
1601,Pakistani trained terrorists,0,-9
1602,Anti-Monarchists,0,-9
1603,Mozambique Rightest Rebels,0,-9
1604,Black Tigers,0,-9
1605,Armenian paramilitary group,0,-9
1606,Orde Boerevoik,0,-9
1607,Colombian Revolution,0,-9
1608,Zulu Militants,0,-9
1609,Revolutionary Flames,0,-9
1610,Nestor Paz Zamora Commission (CNPZ),0,-9
1611,Cyprus Turkish People's Movement,0,-9
1612,Eva Peron Organization,0,-9
1613,Ba'adi (on my own behalf),0,-9
1614,Hubay Qah Group,0,-9
1615,Communist Warrior's Union,0,-9
1616,Muslim extremists,1,-9
1617,Justice and Liberty Warriors,0,-9
1618,First May Movement,0,-9
1619,Free Papua Movement (OPM-Organisasi Papua Merdeka),0,-9
1620,Sinhalese Militants,0,-9
1621,Resistenza,0,-9
1622,Bangladesh Nationalist Party (BNP),0,-9
1623,Sipah-e-Sahaba/Pakistan (SSP),0,-9
1624,Organization for Zionist Retribution,0,-9
1625,Corsican National Liberation Front- Historic Channel,0,-9
1626,Committee for Direct Action Against War,0,-9
1627,Palestinian support group,0,-9
1628,Iraqi extremists,1,0
1629,Popular Liberation Army (Puerto Rico),0,-9
1630,Inkotanyi,0,-9
1631,Jamaat-E-Islami (Bangladesh),0,-9
1632,Panthic Committee,0,-9
1633,Avenge the Arab Nation,0,-9
1634,Islamic Revolutionary Command,0,-9
1635,Christian Liberation Army,0,1
1636,Tuareg extremists,0,-9
1637,Tontons Macoutes,0,0
1638,Islamic Brotherhood,0,-9
1639,Former Border Policeman,0,-9
1640,Venceremos,0,-9
1641,Elements Police Cobra Squadron,0,-9
1642,Palestinian Extremists,0,-9
1643,Dacoits,0,-9
1644,Mong Thai Army (MTA),0,-9
1645,Turkish Communist Workers Party,0,-9
1646,Katsina Muslim Society,0,-9
1647,Thomas Muenzer Wild Band,0,-9
1648,Communist Guerilla Nuclei,0,-9
1649,Right-Wing Rebel Military Group,0,-9
1650,Landless Peasants' Movement (MST),0,-9
1651,Recontras,0,-9
1652,Hindu extremists,0,-9
1653,Armed Falange,0,-9
1654,Tontons Macoutes,0,-9
1655,Somali Patriotic Movement,0,-9
1656,Al-Gama'at al-Islamiyya (IG),0,-9
1657,Tuareg Guerrillas,0,-9
1658,Serbs,0,-9
1659,Serbian rebels,0,-9
1660,People's Information Group,0,-9
1661,Miguel d'Escoto Brockman Community Movement,0,-9
1662,Al-Umar Mujahideen,0,-9
1663,Jorge Martinez Association of Combatants,0,-9
1664,Cubans seeking escape from Cuba,0,-9
1665,Allende Lives Commando,0,-9
1666,Achwan-I-Mushbani,0,-9
1667,Venezuela Cartel,0,-9
1668,Ikhwan-ul-Muslimeen,0,-9
1669,Kurdish Dissidents,0,-9
1670,Kurdish Peshmerga Guerrillas,0,-9
1671,Autonomous Manuel Rodriguez Patriotic Front,0,-9
1672,Tupac Katari Guerrilla Army (EGTK),0,-9
1673,Popular Liberation Army (Puerto Rico),0,0
1674,Popular Revolutionary Commandos,0,-9
1675,Bangladesh Communist Party,0,-9
1676,Nahzat e Eslami,0,-9
1677,Ittehad-i-Islami,0,-9
1678,Guerilla Party of the Galician Poor,0,-9
1679,Phillipine Moslems,0,-9
1680,Serbian extremists,0,-9
1681,Islamic Salvation Front (FIS),0,-9
1682,Kurdish Sympathizers,0,-9
1683,People's Rebellion,0,-9
1684,Foibe tribe,0,-9
1685,Banya Tribe,0,-9
1686,May 36,0,-9
1687,Chonson Univ. students,0,-9
1688,"Taikosha, right wing group",0,-9
1689,Bedouin tribesmen,0,-9
1690,Kurdish Protestors,0,-9
1691,Israel Militant,0,-9
1692,Medellin Drug Cartel,0,-9
1693,Black Berets,0,-9
1694,Group for a Strong Revolutionary Movement,0,-9
1695,All Nepal Free Nationalist Students Union,0,-9
1696,Serbian guerrillas,0,-9
1697,Afghan Guerrillas,0,-9
1698,Iranian extremists,1,0
1699,Organization for the Defense of Detainees Rights,0,-9
1700,Kurdish extremists,0,-9
1701,Awami League,0,-9
1702,South Ossetian Extremists,0,-9
1703,Azerbaijan Guerrillas,0,-9
1704,Skinhead group,0,-9
1705,All India Anna Dravida Munetra Kazgan Party,0,-9
1706,Shonkonjuku Group,0,-9
1707,Mohajir National Movement,0,-9
1708,Temple Mount Faithful Movement,0,-9
1709,Communist Party of India- Marxist,0,-9
1710,Georgian Militants,0,-9
1711,Kashmiri Hezbollah,0,-9
1712,Karenni National Progressive Party,0,-9
1713,Puerto Rican Nationalists,0,1
1714,Anti-Immigrant extremists,1,0
1715,Mahaz-e-Milli Islami Afghanistan,0,-9
1716,Rebel Military Unit,0,-9
1717,Liberation Youth Coordinating Board,0,-9
1718,Guerrilla Movement of the Poor (MGP),0,-9
1719,People's Guerrilla Movement,0,-9
1720,Armed Gold Miners,0,-9
1721,Issa and Gurgura Liberation Front,0,-9
1722,Pathan Tribal Group,0,-9
1723,Action Group for the Destruction of the Police State,0,-9
1724,Coup plotters,0,-9
1725,Iranian exiles,0,-9
1726,Male supremacists,1,1
1727,Pirates,0,-9
1728,Anti-Government Demonstrators,0,-9
1729,Turkish Islamic Jihad,0,-9
1730,All Burma Students' Democratic Front (ABSDF),0,-9
1731,Palestinian Liberation Command,0,-9
1732,Issui Kai,0,-9
1733,Kyongbuk University Dental College Students,0,-9
1734,Al-Adl Wal Ihsane,0,-9
1735,Lashkari-e-Adam (Army of Adam),0,-9
1736,Free Fatherland Youth Guerrilla Army,0,-9
1737,Arakan Rohingy Islamic Front,0,-9
1738,Opposition Group,0,-9
1739,Amhara tribal group,0,-9
1740,Student Demonstrators,0,-9
1741,Command for National Sovereignty,0,-9
1742,Movement for Triqui Unification and Struggle,0,-9
1743,Croatian Militia,0,-9
1744,Mafia,0,-9
1745,South Lebanon Army,0,-9
1746,Former members Central Investigation Office,0,-9
1747,Tutsi extremists,0,-9
1748,Tayeb Al-Afghani's Islamist Group,0,-9
1749,Anti-United States extremists,0,-9
1750,Russian Militia,0,-9
1751,Recompras,0,-9
1752,Front for the Restoration of Unity and Democracy,0,-9
1753,Movement for the Protection of Jerusalem,0,-9
1754,Nandi Tribe,0,-9
1755,Nordisk Rikspartiet (Nordic National Party),0,-9
1756,Turkish separatists (probably Kurds),0,-9
1757,Front of Resistance and National Liberation of Albanians,0,-9
1758,People's Liberation Force,0,-9
1759,Islamic Revenge Organization,0,-9
1760,Supporters Opposition Leader Etienne Tshisekedi,0,-9
1761,Najib Watan Party Faction,0,-9
1762,Actiefront Nationalistisch Nederland,0,-9
1763,Striking Minors Group,0,-9
1764,Hezbollah Palestine,0,-9
1765,Workers/Employees,0,-9
1766,Militant Moslem Pilgrims,0,-9
1767,Jamiat-e Islami-yi Afghanistan,0,-9
1768,Left wing student group,0,-9
1769,Islamic Golden Army,0,-9
1770,Muslim Youth,0,-9
1771,Libardo Moratoro Front,0,-9
1772,Revolutionary Security Apparatus,0,-9
1773,Hasmoneans (Jewish Settler Group),0,-9
1774,Federation of Students and Scholars of Cote d'Ivoire (FESCI),0,-9
1775,Zaghawa extremists,0,-9
1776,Free All Political Prisoners in Holland,0,-9
1777,Laiq Chanio Group of Dacoit Bandits,0,-9
1778,God's Oppressed Army,0,-9
1779,Popular Democratic Movement (MPD),0,-9
1780,Forum for the Restoration of Democracy-Kenya,0,-9
1781,Bangladesh National Socialist Party,0,-9
1782,Great Japan Patriotic Party,0,-9
1783,Yatama,0,-9
1784,Ivorian Popular Front,0,-9
1785,Effiat ethnic roup or Jbibio Peoples,0,-9
1786,Air and Azawak Liberation Front,0,-9
1787,Supporters of Ex-President Gamsakhurdial,0,-9
1788,Rwanda Patriotic Front (RPF),0,-9
1789,Comando Vermelho (Red Command),0,-9
1790,Kahane Chai,0,-9
1791,People's Guerrilla Front,0,-9
1792,Action Front Nationalist Librium,0,-9
1793,Hutu extremists,0,-9
1794,Political Group,0,-9
1795,Azerbaijan Weapons Smugglers,0,-9
1796,Yich Telga,0,-9
1797,Dnestr Republic Separatists,0,-9
1798,Supporters of leftist Gana-Oikya Front,0,-9
1799,Turkish radicals,0,-9
1800,Cambodian guerrillas,0,-9
1801,National Front Security Service,0,-9
1802,Yokoku Seiwa-Kai,0,-9
1803,People's Revolutionary Organization,0,-9
1804,Shahin (Falcon),0,-9
1805,Former Govt. Troops,0,-9
1806,People's Fatherland Movement,0,-9
1807,Jharkhand Tribal Forces,0,-9
1808,United Liberation Movement for Democracy in Liberia (ULIMO),0,-9
1809,Militant Movement for Madagascan Socialism (MMSM),0,-9
1810,BZers,0,-9
1811,Basic People's Congresses,0,-9
1812,Baya Tribe,0,-9
1813,Anti-Iran Government Exiles,0,-9
1814,Mujahedin-e Khalq (MEK),0,1
1815,Anti-govt student groups,0,-9
1816,Party for the Liberation of the Hutu People (PALIPEHUTU),0,-9
1817,Sabaot tribesmen,0,-9
1818,Moslem Paramilitary Group,0,-9
1819,Association for the Enhancement of the Justice of the Great Japan,0,-9
1820,Russian separatists,0,-9
1821,Ethnic Russian Separatists,0,-9
1822,Oromo Liberation Front,0,-9
1823,Sabaot Tribe,0,-9
1824,Dnester region guerrilas,0,-9
1825,Harakat-i-Inqilahi-i-Islami,0,-9
1826,Central University students,0,-9
1827,"Militant Islamic Group, name not stated",0,-9
1828,Artigas Guard Commando,0,-9
1829,Red Dawn Front (Frente Amanecer Rojo),0,-9
1830,Juan Antonio Lavalleja Command,0,-9
1831,Kolla Benjo Cruz Command,0,-9
1832,Unemployed Persons,0,-9
1833,Hamawand Tribe,0,-9
1834,Anti-government rioters,0,-9
1835,National Republican Movement for Democracy and Development (MRND),0,-9
1836,Jamaat-E-Islami (India/Pakistan),0,-9
1837,Sindhi nationalists,0,-9
1838,Youth for Revolution,0,-9
1839,Bodyguards of Muslim Warlord Governor Tupay Loong,0,-9
1840,Burmese refugees,0,-9
1841,Latvian Republic Volunteer Troops,0,-9
1842,Lithuanian Land Guard,0,-9
1843,Manuel Ascencio Padilla Group,0,-9
1844,United People's Front,0,-9
1845,National Democratic Front of Liberia,0,-9
1846,Katap Ethic Group,0,-9
1847,Hauso Ethnic Group,0,-9
1848,Serbian irregulars,0,-9
1849,Hill Students Council,0,-9
1850,Smugglers and Elephant Poachers,0,-9
1851,Chilean Committee of Support for the Peruvian Revolution,0,-9
1852,Igbo tribal group,0,-9
1853,Islamic Party of Kenya (IPK),0,-9
1854,Heroes of Canto Grande,0,-9
1855,Settlers at Kfar Darom,0,-9
1856,Albanian exiles,0,-9
1857,"Supporters, House Speaker Ramon Mitra",0,-9
1858,Basque extremists,0,-9
1859,Hezb-e Wahdat-e Islami-yi Afghanistan,0,-9
1860,Algerian Mujahideen for Muslims,0,-9
1861,Likud Political Party,0,-9
1862,Agudat Israel Party,0,-9
1863,Muslim Demonstrators,0,-9
1864,Aidid Militia,0,-9
1865,French National,0,-9
1866,Communist Trade Union Workers,0,-9
1867,Islam Liberation Front,0,-9
1868,Rebels backing deposed Pres. Zviad Gamsakhurdia,0,-9
1869,Local Residents,0,-9
1870,Bangladesh Road Transport Workers Federation,0,-9
1871,Comando Independiente Revolucionario,0,-9
1872,Tribal Group,0,-9
1873,Black Malian Group,0,-9
1874,Opposition movement of Colon Province Unemployed,0,-9
1875,Bandits,0,-9
1876,Soskan tribe,0,-9
1877,Kaitseliit Paramiltary Group,0,-9
1878,Committee for the Elimination of Killer Collaborators,0,-9
1879,Servants of Islam Organization,0,-9
1880,Dnestr Rebels,0,-9
1881,Jarrai,0,-9
1882,Sovereign Panama Patriotic Front,0,-9
1883,Turkish Hezbollah,0,-9
1884,Georgian extremists,0,-9
1885,Georgian guerrillas,0,-9
1886,Hungarian Skin Head Group,0,-9
1887,Togolese Peoples Rally,0,-9
1888,Committee for a National Drive for Peace and Democracy,0,-9
1889,Khmer Bandits,0,-9
1890,Front for the Liberation of Cabinda / Cabinda Armed Forces (FLEC-FAC),0,-9
1891,Japan National Youth Alliance,0,-9
1892,Union of Young Kurdish Revolutionaries,0,-9
1893,Faqra Tribal Group,0,-9
1894,Kurdish demonstrators,0,-9
1895,Somali Gang,0,-9
1896,Chinese Pirates,0,-9
1897,Rohingya Solidarity Organization,0,-9
1898,Protesters,0,-9
1899,Dissident Military Mmbrs of Northern Tribal Group,0,-9
1900,War Veterans,0,-9
1901,Forbid the Evil Group (Muslim Extremists),0,-9
1902,Khasi Students Union,0,-9
1903,Panama Defense Force,0,-9
1904,Abkhazian Separatists,0,-9
1905,Boz-Ok (Grey Arrow),0,-9
1906,Somali National Alliance,0,-9
1907,Revolutionary Bolivariano Movement 200,0,-9
1908,Congress of Kabardian People,0,-9
1909,Polish Skinheads,0,-9
1910,Fuerzas Populares Jose Leonardo Chirinos,0,-9
1911,Anti Kurdish Workers Party Iraq nationals,0,-9
1912,All Tripura Tiger Force (ATTF),0,-9
1913,Grupo Libertad,0,-9
1914,Supreme Council for Islamic Revolution in Iraq (SCIRI),0,-9
1915,Red Commandos,0,-9
1916,National Liberation Front of Tripura (NLFT),0,-9
1917,October 11 Group,0,-9
1918,Armed Islamic Movement,0,-9
1919,Punitive Leftist Front,0,-9
1920,National Democratic Front of Bodoland (NDFB),0,-9
1921,Chechen Rebels,0,-9
1922,Demonstration led by French Anti-Nazi Hunters,0,-9
1923,Nucleus of Fighting Communists,0,-9
1924,Dioulas tribal group,0,-9
1925,Jose Benito Escobar Workers Federation,0,-9
1926,Moro National Liberation Front Splinter group,0,-9
1927,Ingush Rebels,0,-9
1928,Guajajara Tribe,0,-9
1929,Bharatiya Janata Party,0,-9
1930,Asylum Seekers,0,-9
1931,Farighan,0,-9
1932,Animal Rights extremists,0,0
1933,Ohabi Islamic Sect,0,-9
1934,Young Pioneers,0,-9
1935,Militants of the National Action Party,0,-9
1936,Bolivarian Army of Liberation,0,-9
1937,Kenya African National Union (KANU),0,-9
1938,Iraqi Revolutionary Forces,0,-9
1939,Gunmen loyal to Mohammad Farah Aideed,0,-9
1940,Boer Republikeinse Leer,0,-9
1941,New Patriotic Party (NPP),0,-9
1942,Greek Anarchists' Union,0,-9
1943,February 27 Revolutionary Armed Forces,0,-9
1944,Socialist Recovery Movement,0,-9
1945,Mexican Revolutionary Movement,0,1
1946,Farmers,0,-9
1947,Fourth Reich Skinheads,0,0
1948,Armed Forces for Liberation of East Timor (FALINTIL),0,-9
1949,Boricua Revolutionary Front,0,1
1950,Toposa and Dongiro Tribes,0,-9
1951,People's Democratic Army,0,-9
1952,Indipendenza,0,-9
1953,Democratic Progressive Party,0,-9
1954,Al-Ittihaad al-Islami (AIAI),0,-9
1955,Xhosa Tribal Workers,0,-9
1956,Abkhazian guerrillas,0,-9
1957,Al-Qaida,0,-9
1958,Anti-Kurdish Turks,0,-9
1959,Kotoko Tribal Group,0,-9
1960,Togolese Dissidents,0,-9
1961,Maccabee Squad and the Shield of David,0,1
1962,Kaka-Tribesmen,0,-9
1963,Nuclei Communist Combattants,0,-9
1964,Great Eastern Islamic Raiders Front (IBDA-C),0,-9
1965,Bani Nawaf tribe,0,-9
1966,Aryan Republican Army,0,0
1967,Farm Animal Revenge Militia (FARM),0,1
1968,Revolutionary United Front (RUF),0,-9
1969,Armed Islamic Group (GIA),0,-9
1970,Mousa Ismail sub-clan,0,-9
1971,Abu Sayyaf Group (ASG),0,-9
1972,"Rival Zulu Group, name not stated",0,-9
1973,Khalistan Zindabad (Long Live Khalistan),0,-9
1974,Pro-Palestinian Immigrants,0,-9
1975,Faithful Resistance,0,-9
1976,Uganda Democratic Christian Army (UDCA),0,-9
1977,Anti-Semitic extremists,1,1
1978,Moslem Activists,0,-9
1979,Fatah Hawks,0,-9
1980,Coca Farmers,0,-9
1981,Manatari Brotherhood,0,-9
1982,Jihadi-inspired extremists,0,-9
1983,Revolutionary Front for Hatian Advancement and Progress (FRAPH),0,-9
1984,Minority Unity Forum,0,-9
1985,Movement for Dignity and Soverignty,0,-9
1986,Suriname Liberation Front,0,-9
1987,Motherland Party,0,-9
1988,Human Rights Defence Committee,0,-9
1989,Former Muslim Guerrillas,0,-9
1990,Taihikai (Great Sadness),0,-9
1991,Ningo Tribe,0,-9
1992,Southern Sierra Peasant Organization,0,-9
1993,The Islamic Movement,0,-9
1994,Habr Gedir Clan,0,-9
1995,Naga Students Federation,0,-9
1996,Popular Liberation Front Urban Commando,0,-9
1997,Association of Students and Pupils in Mali (AEEM),0,-9
1998,Zulu Miners,0,-9
1999,Anti-Fascist Action,0,-9
2000,Furious Rebellion,0,-9
2001,Popular Front for the Liberation of the Sahara,0,-9
2002,Puka Inti Maoist Communist Party,0,-9
2003,"Ultra Nationalist Group, name not given",0,-9
2004,Francisco Villa People's Front,0,-9
2005,Harkat ul Ansar,0,-9
2006,Former Interior Ministry Officers,0,-9
2007,Sandval (union) Movement,0,-9
2008,Sammilito Sangskritik Jote (Alliance of Cultural Forums),0,-9
2009,Afghan War Veterans,0,-9
2010,People's National Liberation Movement,0,-9
2011,David's Sword,0,-9
2012,Death to the Demobilized Militias,0,-9
2013,Rival Parts,0,-9
2014,Mesopotamian Army (MEZOR),0,-9
2015,Arsonists,0,-9
2016,Corsican Farmers' Front,0,-9
2017,Ansar Allah,0,-9
2018,Islamic Arab Front of Azawad (FIAA),0,-9
2019,Long-time Muslim immigrants from Bangladesh,0,-9
2020,Al-Jehad,0,-9
2021,Colombia Without Guerrillas,0,-9
2022,Serbian Gangsters,0,-9
2023,Maoist Farm Laborers Struggle Committee (MXSS),0,-9
2024,Anti-Revolutionary Agents,0,-9
2025,U/I Snipers,0,-9
2026,New Indigenous Army,0,-9
2027,Palestinian Activists,0,-9
2028,United Students Forum,0,-9
2029,Shop owners,0,-9
2030,Anti-Abortion extremists,1,-9
2031,Ganda Koi,0,-9
2032,Movement of the Islamic State (MEI),0,-9
2033,Korea Univ. Students,0,-9
2034,Council for Popular Justice,0,-9
2035,Albatros Commando,0,-9
2036,Turks of Western Thrace,0,-9
2037,Lord's Resistance Army (LRA),0,-9
2038,Bosnian Serbs,0,-9
2039,Iraqi Islamic Vanguards for National Salvation (IIVNS),0,-9
2040,Organized Crime,0,-9
2041,Socialist Chhatra League,0,-9
2042,National Democratic Party,0,-9
2043,U/I Asian Gang,0,-9
2044,Iraqi National Congress (INC),0,-9
2045,U/I Somali Militiamen,0,-9
2046,Presidential Movement (MP) Militiamen,0,-9
2047,U/I Private army of wral politician,0,-9
2048,Bosnian Croats,0,-9
2049,Pro-Khasbulaton Rebels,0,-9
2050,National Liberation People's Front (FPLN),0,-9
2051,Aristide supporters,0,-9
2052,Devrimici Halk Kurtulus Cephesi (DHKP/C),0,-9
2053,U/I Liberian Gunmen,0,-9
2054,U/I Catholic Traditionalists,0,-9
2055,Georgian Sabotage Group,0,-9
2056,Depositers angered,0,-9
2057,United Action Council,0,-9
2058,Taxi Drivers,0,-9
2059,Al-Hadid,0,-9
2060,Paupa New Guinea Troops,0,-9
2061,Pro-Aristade,0,-9
2062,Kuki Tribal Militants,0,-9
2063,Opposition Jatiya Samajtantrik Del Party,0,-9
2064,Cleansing Squad,0,-9
2065,Black African Vigilantes,0,-9
2066,Fundamentalists,0,-9
2067,Dignity Command,0,-9
2068,Indians,0,-9
2069,White Guard,0,-9
2070,Army of God,0,-9
2071,United National Party,0,-9
2072,Timorese Students,0,-9
2073,Jaime Bateman Cayon Group (JBC),0,-9
2074,Union of Peaceful Citizens of Algeria,0,1
2075,Islamist Sufi Group,0,-9
2076,Rival Party Members,0,-9
2077,Rival Soccer Clubs,0,-9
2078,Squatters,0,-9
2079,Shangytown residents,0,-9
2080,Congress Party Activists,0,-9
2081,Malitia-Pro Govt,0,-9
2082,Bihar People's  Party (Hindu militants),0,-9
2083,King Street,0,-9
2084,Kim Pyongnil Supporters,0,-9
2085,Alex Boncayao Brigade (ABB),0,-9
2086,Shining Path (SL),0,1
2087,El Mico Rebel Gray,0,-9
2088,Krikapi Indians,0,-9
2089,Civilians Seeking Revenge,0,-9
2090,Attaches,0,-9
2091,State Council of Indian and Peasant Organization,0,-9
2092,Committee of Coordination,0,-9
2093,Paramilitaries,0,-9
2094,Macetos (Paramilitary Group),0,-9
2095,Namchong-Nyon Students,0,-9
2096,Pareci Indians,0,-9
2097,Anti-Imperialist Cell (AIZ),0,-9
2098,Association of Demobilized Armed Forces,0,-9
